CASENUM,VEH_NO,MAKE,MAKENAME,MOD_YEAR,MODEL,BODY_TYP,BODY_TYPNAME,VPICBODYCLASS,VPICBODYCLASSNAME,IMPACT1,IMPACT1NAME,P_CRASH1,P_CRASH1NAME,ACC_CONFIG,ACC_CONFIGNAME,VSPD_LIM,TRAV_SP,ROLLOVER,ROLLOVERNAME,NUMOCCS,VSURCOND,VSURCONDNAME,VEH_ALCH,VEH_ALCHNAME,AIRBAGS_DEPLOYED_COUNT,TOTAL_OCCUPANTS,DEPLOYMENT_RATE,AVG_AGE,PREDOMINANT_SEX,MAX_INJURY_SEV,ANY_DRINKING,ANY_ALCOHOL,FRONT_MOST_SEAT_POS,ANY_UNRESTRAINED,MAX_EJECTION,ALL_AIRBAGS_DEPLOYED,REGIONNAME,URBANICITYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WEATHER,WEATHERNAME,LGT_COND,LGT_CONDNAME,NUM_INJ,VEHICLE_AGE,FRONTAL_IMPACT,HIGH_SPEED_CRASH,MIN_AIRBAG_SPEED,CRASH_SEVERITY_INDEX,predicted_target,predicted_probability,actual
202304702514,3,35,Nissan/Datsun,2021,43,4,"4-door sedan, hardtop",13,Sedan/Saloon,1,1 Clock Point,1,Going Straight,998,Other Crash Type,65,68,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,24.0,2,0,0,0,11,0,0,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,1,January,4,Wednesday,2023,15,3:00pm-3:59pm,0,0,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,2,1,1,1,22.666666666666664,0,0.24686694,0
202304997325,2,49,Toyota,2013,32,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",45,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,26.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,6,Friday,2023,19,7:00pm-7:59pm,9,9,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,10,1,0,0,0.0,0,0.03958345,0
202304996069,2,49,Toyota,2012,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),7,7 Clock Point,1,Going Straight,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",65,60,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,37.0,1,0,0,0,11,0,0,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,6,June,6,Friday,2023,10,10:00am-10:59am,35,35,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,11,1,1,1,20.0,0,0.07644407,0
202305132249,1,20,Chevrolet,2012,473,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,501,"Intersecting Paths-Straight Paths, Striking from the Right",55,40,3,Rollover,2,98,Not Reported,9,Reported as Unknown,2,2,1.0,79.0,1,3,8,0,11,0,0,1,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,7,July,3,Tuesday,2023,20,8:00pm-8:59pm,16,16,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,2,11,1,1,1,38.333333333333336,1,0.61793256,1
202305134035,1,12,Ford,2019,462,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",95,Cargo Van,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",45,35,0,No Rollover,1,2,Wet,2,No Alcohol Involved,0,1,0.0,43.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,5,Thursday,2023,14,2:00pm-2:59pm,55,55,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,4,1,1,1,11.666666666666666,0,0.19038017,0
202304803049,2,55,Hyundai,2023,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",50,0,0,No Rollover,2,1,Dry,2,No Alcohol Involved,1,2,0.5,32.5,2,1,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,2,February,3,Tuesday,2023,16,4:00pm-4:59pm,37,37,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,10,Cloudy,1,Daylight,1,0,1,0,0,8.333333333333332,0,0.028443886,0
202304858558,1,72,Harley-Davidson,2005,706,80,Two Wheel Motorcycle (excluding motor scooters),81,Motorcycle - Touring / Sport Touring,0,Non-Collision,14,Negotiating a Curve,998,Other Crash Type,45,45,8,Not Applicable,1,1,Dry,2,No Alcohol Involved,0,1,0.0,53.0,1,2,0,0,11,0,8,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,4,April,4,Wednesday,2023,15,3:00pm-3:59pm,35,35,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,18,0,1,1,31.666666666666664,0,0.0028287664,0
202305527366,1,7,Dodge,2017,482,34,Light Pickup,60,Pickup,9,9 Clock Point,1,Going Straight,404,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Same Directions [Going Straight, Other Vehicle Turning Right]",40,25,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,17.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,2,Monday,2023,7,7:00am-7:59am,25,25,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,6,1,0,1,8.333333333333332,0,0.018311886,0
202304957956,2,54,Acura,2020,44,4,"4-door sedan, hardtop",13,Sedan/Saloon,11,11 Clock Point,1,Going Straight,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",55,45,0,No Rollover,3,1,Dry,2,No Alcohol Involved,0,3,0.0,15.666666666666666,2,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,5,May,7,Saturday,2023,0,0:00am-0:59am,10,10,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,10,Cloudy,2,Dark - Not Lighted,0,3,1,1,1,15.0,0,0.10659493,0
202305166225,2,12,Ford,2012,481,34,Light Pickup,60,Pickup,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",35,0,0,No Rollover,2,1,Dry,2,No Alcohol Involved,0,2,0.0,53.0,1,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,7,July,2,Monday,2023,13,1:00pm-1:59pm,50,50,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,11,1,0,0,0.0,0,0.011610772,0
202305380562,3,20,Chevrolet,2019,481,34,Light Pickup,60,Pickup,6,6 Clock Point,1,Going Straight,998,Other Crash Type,60,5,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,53.0,1,0,0,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,11,November,2,Monday,2023,14,2:00pm-2:59pm,58,58,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,10,Cloudy,1,Daylight,1,4,1,0,0,1.6666666666666667,0,0.021330059,0
202305161920,2,20,Chevrolet,2017,481,34,Light Pickup,60,Pickup,82,Right-Front Side,15,Changing Lanes,207,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Left",45,30,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,12.0,2,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,6,June,3,Tuesday,2023,8,8:00am-8:59am,10,10,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,6,0,0,1,10.0,0,0.020598004,0
202305171917,1,48,Subaru,2018,38,5,5-door/4-door hatchback,5,Hatchback/Liftback/Notchback,12,12 Clock Point,10,Turning Right,103,Single Driver-Struck Object While Moving Forward,30,5,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,54.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,6,June,6,Friday,2023,19,7:00pm-7:59pm,48,48,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,1,5,1,0,0,1.6666666666666667,0,0.006074859,0
202304878008,1,7,Dodge,1995,482,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",65,50,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,41.0,1,3,0,0,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,4,April,2,Monday,2023,12,12:00pm-12:59pm,5,5,12,Motor Vehicle In-Transport,1,Front-to-Rear,4,Y-Intersection,1,On Roadway,1,Clear,1,Daylight,1,28,1,1,1,41.66666666666666,0,0.18649255,1
202305361007,2,49,Toyota,2009,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,501,"Intersecting Paths-Straight Paths, Striking from the Right",55,50,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,48.0,1,1,0,0,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,10,October,6,Friday,2023,14,2:00pm-2:59pm,25,25,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,2,14,1,1,1,25.0,1,0.631138,1
202305623423,2,7,Dodge,2019,24,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,402,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Going Straight]",25,30,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,23.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,6,Friday,2023,13,1:00pm-1:59pm,19,19,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,4,1,0,1,10.0,0,0.4861976,0
202305138975,2,2,Jeep / Kaiser-Jeep / Willys- Jeep,2020,1,6,Station Wagon (excluding van and truck based),7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",35,0,0,No Rollover,4,1,Dry,2,No Alcohol Involved,0,4,0.0,20.5,2,1,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,6,June,7,Saturday,2023,18,6:00pm-6:59pm,31,31,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,2,3,1,0,0,8.333333333333332,0,0.013839093,0
202304781508,3,20,Chevrolet,2019,481,34,Light Pickup,60,Pickup,11,11 Clock Point,1,Going Straight,998,Other Crash Type,35,35,0,No Rollover,1,3,Snow,2,No Alcohol Involved,0,1,0.0,43.0,1,0,0,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,1,January,3,Tuesday,2023,8,8:00am-8:59am,27,27,12,Motor Vehicle In-Transport,9,Rear-to-Side,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,4,1,1,1,11.666666666666666,0,0.25451756,0
202304840393,1,12,Ford,2013,3,1,"Convertible(excludes sun-roof,t-bar)",1,Convertible/Cabriolet,12,12 Clock Point,15,Changing Lanes,102,Single Driver-Left Roadside Departure,65,80,0,No Rollover,1,1,Dry,9,Reported as Unknown,1,1,1.0,20.0,1,3,8,0,11,0,0,1,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,2,February,5,Thursday,2023,14,2:00pm-2:59pm,36,36,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,3,On Median,1,Clear,1,Daylight,1,10,1,1,1,51.66666666666667,1,0.6342604,1
202304666991,2,31,Alfa Romeo,2022,37,4,"4-door sedan, hardtop",13,Sedan/Saloon,62,Left-Front Side,1,Going Straight,209,"Same Trafficway, Same Direction-Sideswipe, Angle, Other or Unknown",65,55,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,77.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,1,January,5,Thursday,2023,20,8:00pm-8:59pm,25,25,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,1,0,1,1,18.33333333333333,0,0.1582795,0
202305331073,1,49,Toyota,2014,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",65,65,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,26.0,1,0,0,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,10,October,7,Saturday,2023,14,2:00pm-2:59pm,55,55,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,9,1,1,1,21.666666666666668,0,0.42319044,1
202305549225,1,48,Subaru,2014,45,6,Station Wagon (excluding van and truck based),7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,413,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Right]",25,25,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,66.0,2,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,1,Sunday,2023,14,2:00pm-2:59pm,1,1,12,Motor Vehicle In-Transport,2,Front-to-Front,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,0,9,1,0,1,8.333333333333332,1,0.503231,0
202305357840,2,23,GMC,2007,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,503,"Intersecting Paths-Straight Paths, Striking from the Left",0,20,0,No Rollover,1,98,Not Reported,2,No Alcohol Involved,0,1,0.0,30.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,1,Sunday,2023,13,1:00pm-1:59pm,44,44,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,16,1,0,0,6.666666666666667,0,0.30482176,0
202305470639,3,49,Toyota,2023,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,5,Stopped in Roadway,998,Other Crash Type,45,0,0,No Rollover,2,1,Dry,2,No Alcohol Involved,0,2,0.0,39.0,2,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,12,December,4,Wednesday,2023,13,1:00pm-1:59pm,55,55,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,0,1,0,0,0.0,0,0.027332598,0
202305053637,2,55,Hyundai,2014,33,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,301,"Same Trafficway, Opposite Direction-Lateral Move [Left/Right], Head-On, Sideswipe, or Angle",45,45,0,No Rollover,1,1,Dry,2,No Alcohol Involved,1,1,1.0,53.0,1,3,0,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,6,June,2,Monday,2023,13,1:00pm-1:59pm,45,45,12,Motor Vehicle In-Transport,2,Front-to-Front,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,2,9,1,1,1,40.0,1,0.74271584,1
202305429143,1,73,Kawasaki,2021,705,80,Two Wheel Motorcycle (excluding motor scooters),80,Motorcycle - Sport,0,Non-Collision,14,Negotiating a Curve,998,Other Crash Type,45,48,8,Not Applicable,1,1,Dry,2,No Alcohol Involved,0,1,0.0,21.0,1,3,0,0,11,0,8,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,11,November,1,Sunday,2023,10,10:00am-10:59am,49,49,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,2,0,1,1,41.0,0,0.0035964688,0
202304917905,1,52,Mitsubishi,2020,882,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",63,Incomplete - Chassis Cab (Single Cab),12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",65,55,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,58.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,2,February,3,Tuesday,2023,4,4:00am-4:59am,50,50,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,1,3,1,1,1,18.33333333333333,0,0.050141346,0
202305495362,3,48,Subaru,1987,31,4,"4-door sedan, hardtop",13,Sedan/Saloon,11,11 Clock Point,5,Stopped in Roadway,998,Other Crash Type,35,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,20.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,11,November,7,Saturday,2023,16,4:00pm-4:59pm,30,30,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,36,1,0,0,0.0,0,0.11022567,0
202305662172,2,49,Toyota,2021,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,1,1 Clock Point,1,Going Straight,411,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Same Direction [Going Straight, Other Vehicle Turning Right]",40,35,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,23.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,7,July,3,Tuesday,2023,20,8:00pm-8:59pm,40,40,12,Motor Vehicle In-Transport,6,Angle,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,2,1,1,1,11.666666666666666,0,0.18571766,0
202304771368,1,54,Acura,2011,35,4,"4-door sedan, hardtop",13,Sedan/Saloon,1,1 Clock Point,15,Changing Lanes,207,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Left",70,70,0,No Rollover,1,1,Dry,1,Alcohol Involved,1,1,1.0,43.0,1,3,1,2,11,0,0,1,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,2,February,5,Thursday,2023,21,9:00pm-9:59pm,46,46,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,10,Cloudy,2,Dark - Not Lighted,1,12,1,1,1,48.33333333333333,0,0.49185473,1
202304664655,2,49,Toyota,2019,405,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",8,Crossover Utility Vehicle (CUV),12,12 Clock Point,5,Stopped in Roadway,998,Other Crash Type,60,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,37.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,1,January,1,Sunday,2023,6,6:00am-6:59am,43,43,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,10,Cloudy,4,Dawn,0,4,1,0,0,0.0,0,0.05173045,0
202305174570,1,49,Toyota,2006,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,0,Non-Collision,17,Successful Avoidance Maneuver to a Previous Critical Event,102,Single Driver-Left Roadside Departure,55,58,3,Rollover,1,2,Wet,2,No Alcohol Involved,0,1,0.0,17.0,2,4,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,8,August,6,Friday,2023,7,7:00am-7:59am,40,40,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,2,Four-Way Intersection,4,On Roadside,2,Rain,1,Daylight,1,17,0,1,1,52.66666666666666,0,0.43191856,0
202304896312,2,41,Mazda,2021,51,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",35,0,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,23.0,1,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,2,February,5,Thursday,2023,13,1:00pm-1:59pm,45,45,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,1,2,1,0,0,0.0,0,0.027420249,0
202305176944,2,37,Honda,2011,37,5,5-door/4-door hatchback,5,Hatchback/Liftback/Notchback,1,1 Clock Point,1,Going Straight,207,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Left",30,15,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,49.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,8,August,7,Saturday,2023,15,3:00pm-3:59pm,40,40,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,98,Not Reported,1,Daylight,0,12,1,0,0,5.0,0,0.025498278,0
202304855865,2,22,Pontiac,2007,32,6,Station Wagon (excluding van and truck based),5,Hatchback/Liftback/Notchback,2,2 Clock Point,1,Going Straight,502,"Intersecting Paths-Straight Paths, Struck on the Right",98,5,0,No Rollover,1,98,Not Reported,2,No Alcohol Involved,0,1,0.0,26.0,2,0,0,0,11,0,0,0,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",Urban Area,1,January,7,Saturday,2023,18,6:00pm-6:59pm,27,27,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,16,1,0,0,1.6666666666666667,0,0.24538873,0
202304935227,2,18,Buick / Opel,2017,22,4,"4-door sedan, hardtop",13,Sedan/Saloon,2,2 Clock Point,1,Going Straight,415,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Left]",45,45,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,56.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,4,Wednesday,2023,7,7:00am-7:59am,30,30,12,Motor Vehicle In-Transport,6,Angle,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,6,1,1,1,15.0,0,0.32361883,0
202304810588,2,14,Mercury,2010,21,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",40,30,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,22.0,1,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,3,March,5,Thursday,2023,17,5:00pm-5:59pm,37,37,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,13,1,0,1,10.0,0,0.27265745,0
202305329717,1,12,Ford,2016,481,34,Light Pickup,60,Pickup,8,8 Clock Point,1,Going Straight,504,"Intersecting Paths-Straight Paths, Struck on the Left",65,20,3,Rollover,1,98,Not Reported,2,No Alcohol Involved,1,1,1.0,74.0,1,4,0,0,11,0,0,1,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,10,October,5,Thursday,2023,12,12:00pm-12:59pm,2,2,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,10,Cloudy,1,Daylight,1,7,1,0,0,39.99999999999999,1,0.78256065,1
202305070152,1,41,Mazda,2016,50,4,"4-door sedan, hardtop",13,Sedan/Saloon,9,9 Clock Point,15,Changing Lanes,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",45,25,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,59.0,2,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,3,Tuesday,2023,10,10:00am-10:59am,5,5,12,Motor Vehicle In-Transport,6,Angle,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,7,1,0,1,8.333333333333332,0,0.04043218,0
